nomdepto,codigohabilitacion,nombre,nitsnit,direccion,email
Magdalena,4700101245,CLINICAS ODONTOLOGICAS COODONTOLOGOS S.A.S,830118704,Carrera 32 No.16-13 Av. El Libertador Local 1,katyac@coodontologos.com
Magdalena,4700101065,CLINIDENTAL FM SAS,900247184,AV. LIBERTADOR N° 21 - 15,clinidental_fm@hotmail.com
Magdalena,4700100958,clinisaludoral clinica odontologica ltda,900237283,Calle 14 No. 20'46,clinisaludoral@gmail.com
Magdalena,4700101061,CODIGO AZUL S.A.S.,900496673,Calle 30 No 6-123 Local 1 Barrio Manzanares,ipscodigoazul@gmail.com
Magdalena,4700100476,COMPAÑÍA COLOMBIANA DE SALUD COLSALUD S.A,819002176,CALLE 21 Nº 18 A 103,gerentemarcaribe@gmail.com
Magdalena,4700101227,CONSALUD UNIDAD DE SERVICIOS INTEGRALES IPS,802007499,CRA 51 7B-25,gerenciaconsalud@gmail.com
Magdalena,4700101389,Consorcio integral para tu salud y bienestar CIPSB SAS,901039811,CARRERA 5 No 20-35 LOCAL 107 CC QUINTA AVENIDA,gerencia.cipsb@gmail.com
Magdalena,4700100323,Coomeva Eps S.A.,805000427,KRA 5 No. 26-36,nathaliae_ruiz@coomeva.com.co
Magdalena,4700100597,CORPORACION MI IPS COSTA ATLANTICA,802022145,CL 77B N 59-30,hmvengoecheac@corporacionips.com.co
Magdalena,4700101086,CPC CITOLOGIA Y PATOLOGIA DEL CARIBE,900537514,KRR 12 No : 20 - 38 edificio centro quirurgico,cacostahernandez7@gmail.com
Magdalena,4700100951,CRUZROJACOLOMBIANA SECCIONAL MAGDALENA,891703027,CRA 5 #25-27 BARRIO LA ESPERANZA,saludmagdalena@cruzrojacolombiana.org
Magdalena,4700101306,CUIDAR- CENTRO PEDIÁTRICO DE ATENCIÓN PRIORITARIA S.A.S.,900950692,AV FERROCARRIL 29-200 MAYOR BUSINESS CENTER OF 103,centropediatricocuidar@hotmail.com
Magdalena,4700101237,CYTADENT IPS EU,900807301,CALLE 15 N° 7 - 92,cytadent@gmail.com
Magdalena,4700101411,DAVITA SAS,900532504,CALLE 14 # 15-24 AV. LIBERTADORES,calidad.davitacolombia@gmail.com
Magdalena,4700100840,DENTALIUM IPS,900204821,CALLE 23 Nº 6-51 LOCAL 1 Y 2,cospino@coomevamail.com
Magdalena,4700101124,denticaribe sas,900593760,cc la 19 kra.19-12-37 local 3,clinicadenticaribe@gmail.com
Magdalena,4700101295,DENTIX COLOMBIA SAS,900759454,"Av. El libertador Calle 25 No.32-50 Locales 10, 11 y 24",cmunoz@dentix.co
Nariño,5222700091,IPS INDIGENA CABILDOS CUMBAL PANAN CHILES Y MAYASQUER,814003158,KR 13 # 20-55,
Magdalena,4700101244,DIAGNÓSTICO ECOGRÁFICOS S.A.S.,900789747,Carrera 4a # 26a - 71,heliana_amaya@hotmail.com
Magdalena,4700101145,DIAGNOSTICOS DEL CARIBE SAS,900638508,CARRERA 21 # 21-153 LOCAL 103 PLAZA JARDÍN,diagnocaribesas@gmail.com
Magdalena,4700100327,DIAGNOSTICOS EN SALUD S.A. DIAGNOSALUD,819001366,CALE 22 # 13a-97,
Magdalena,4700100926,DIAGNOSTICOS LABORATORIO CLINICO IPS LTDA,900250444,CARRERA 1C N° 22 - 29 LOCAL 2 EDIFICIO PAULINA,diagnosticoslaboratorio@hotmail.com
Magdalena,4700100979,Digident Santa Marta S.A.S.,900319519,Calle 22 6-82 Local 17 C.C. El Prado,digidentsantamarta@hotmail.com
Magdalena,4700112107,DMM DIPROMEDICAL ANDINA IPS S.A.S.,900285746,calle 16 Nº 22-08,dmmdipromedical@hotmail.com
Magdalena,4700101248,ECOMAG DEL CARIBE S.A.S.,900740884,CALLE 22 Nº20-69,ecomagdelcaribe@gmail.com
Magdalena,4700100650,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO FERNANDO TROCONIS,891780185,Calle 23 CARRERA 14 ESQUINA,gerencia@hospitalfernandotroconis.com; tomdiazgra@hotmail.com; calidad@hospitalfernandotroconis.com
Magdalena,4700101170,ENTIDAD PROMOTORA DE SALUD SANITAS S.A - E.P.S. SANITAS S.A,800251440,CRA 13 # 27A - 84,anrojas@colsanitas.com
Magdalena,4700101394,EQUIPOS Y SERVICIOS MEDICOS SAS,900640874,CARRERA 5 NRO. 25 -27 CONSULTORIOS 3 Y 4,jsaffon@esmedicos.com
Magdalena,4700101172,erich heller y cia S en C,802019287,CARERA 51 NO 7B-25,coeheller@gmail.com
Magdalena,4700100071,ESE ALEJANDRO PROSPERO REVEREND,819004070,Avenida del Libertador # 25-67,correoese@esealprorev.gov.co
Magdalena,4700112102,ESTUDIOS E INVERSIONES MEDICAS S A ESIMED S A,800215908,AVENIDA LIBERTADOR 24-107,clinicasantamartaesimed@gmail.com
Magdalena,4700101226,EUROOPTICA ISVAL S.A.S.,900465378,CALLE 18 No 2-53 Edificio Davila CENTRO,eurooptica@hotmail.com
Magdalena,4700112100,FASALUD IPS S.A.S.,802015154,CALLE 17 NUMERO 20-179 BARRIO JARDIN,fasaludips@hotmail.com
Magdalena,4700101216,FEELING IPS,900502333,CALLE 22 3 71,alejomd@hotmail.com
Magdalena,4700100839,FRESENIUS MEDICAL CARE COLOMBIA SA UNIDAD RENAL SANTA MARTA,830007355,CARRERA 19 11 C - 66,admin.santamarta@fmc-ag.com
Magdalena,4700101050,FUNDACION BET SHALOM,819005916,"Troncal del Caribe, entrada Country club kilometro 2 -Gaira",patriciabetshalomips@hotmail.com
Magdalena,4700100788,FUNDACION CARDIOVASCULAR DE COLOMBIA,890212568,CARRERA 4 Nº 26 A 71,gerenciaicsm@fcv.org
Magdalena,4700101073,Fundación Educativa y de rehabilitación integral Prisma,900174813,Calle 18 N° 20-91,fundaprisma@hotmail.com
Magdalena,4700101045,Fundación Grupo de Estudio Barranquilla,800131518,calle 22 No.15-34,cvega@fungrupoestudio.org
Magdalena,4700100989,FUNDACION GRUPO INTEGRA,900081746,CAlle 70 # 12-181 Gaira,info@fundaciongrupointegra.com
Magdalena,4700100826,FUNDACIÓN INTEGRAL DE SALUD,900138480,CRA 15 #24-31,auditoriadecalidadut@gmail.com
Magdalena,4700100668,FUNDACION MEDICO DE LA COSTA,900096508,CALLE 22 No. 20-19 jardin,funmedicosta@hotmail.com
Magdalena,4700100202,FUNDACION OFTALMOLOGIA DEL CARIBE - SANTA MARTA,800129701,CARRERA 2 Nº 22 - 41,focaribe@hotmail.com
Magdalena,4700101034,"FUNDACION PARA LA SALUD MENTAL HAZBLEYDE OBISPO ROVIRA ""FUSAMEN""",900437914,CALLE 26 N°2 - 33,hazobispo@hotmail.com
Magdalena,4700101114,Fundacion Paso a Paso,900439087,Carrera 15 Nº 20-32,edgaran1966@hotmail.com
Magdalena,4700100987,FUNDACION PROSALUD OCUPACIONAL,900300539,CARRERA 11 No 1890,promosalud@promosalud.org
Magdalena,4700100018,FUNDACION SANAR KINESIS,819002934,CRA 24 # 17-30,kinesis@telesantamarta.com
Magdalena,4700100289,fundacion sanemos,819005288,CALLE 21 A N 17 - 40,fundacionsanemos@gmail.com
Magdalena,4700100437,FUNDACION SANTA MARTA POR EL NIÑO,800082761,CALLE 26 #4-05 EL PRADO,fusan_ips@hotmail.com
Magdalena,4700101209,FUTURO VISION S.A.S.,900786330,CALLE 18 # 20-54 CONS 3,guidonb@hotmail.com
Magdalena,4700100576,GASTROMAG SAS,819006461,Calle 26 Carrera 5 Esquina,gastromag@hotmail.com
Magdalena,4700101047,GERARDO SALDARRIAGA ESTETICA MEDICA IPS SAS,900467141,CALLE 22 NO. 21A - 45 LOCAL 1 EDIFICIO ANA STEFANNI,gerardosaldarriagaem@gmail.com
Magdalena,4700100475,GONAWINDUA ETTE ENNAKA IPS INDIGENA,819003539,CALLE 11 A N 19-34,leyuman@gmail.com
Magdalena,4700101205,Grupo de Especialistas en Cirugía de Mínima Invasión,900740472,Calle 22 No. 14 - 70 cons 13,grupogecmi@gmail.com
Magdalena,4700101091,HEMERA UNIDAD DE INFECTOLOGÍA IPS,830079690,CARRERA 16 N°. 21 A- 17,hemeraui@gmail.com
Magdalena,4700100045,HERES SALUD LTDA,819004134,CALLE 22# 17 A - 62,info@heresips.com.co
Magdalena,4700100838,HOB ODONTOLOGIA SAS,900195669,CLL 18 # 11-18,hob-odontologia@hotmail.com
Magdalena,4700101341,HOSPITALIZACION INTEGRAL DOMICILIARIA S.A.S. (HID),900993819,CALLE 22 No 14-05 LOCAL 10 CC ALCAZARES PLAZA,mendietajuanca@hotmail.com
Magdalena,4700100064,I&P Efisalud Ltda,900154305,Calle 29 No. 5b - 19,mangini36@hotmail.com
Magdalena,4700112109,I.P.S. CENTRO DE ATENCION Y RESTAURACION A CONSUMIDORES DE SUSTANCIAS PSICOACTIVAS AGUAS SALUTIFERAS S.A.S.,900863934,Calle 26A # 2-29 El Prado,cadaguassalutiferas@gmail.com
Magdalena,4700100930,IMAGENOLOGIA DEL MAGDALENA CENTRO RADIOLOGICO SAS,900302843,Calle 14 No. 27-07 Loc. 1,imagenologiadelmagdalena@hotmail.com
Magdalena,4700101149,IMAGENOLOGIA DIAGNOSTICA ESPECIALIZADA DEL MAGDALENA S.A.S.,900653359,CARRERA 8 N° 10 -35,indemag@hotmail.com
Magdalena,4700101339,INSTITUCION PRESTADORA DE SERVICIOS DE SALUD CUIDADO SEGURO EN CASA SA,900980728,Avenida El Libertador CC Aquarella K52 24-59 2do Pïso Local 26,JVERGARACSC@GMAIL.COM
Magdalena,4700101219,INSTITUTO NACIONAL DE ENDOCRINOLOGIA DIABETES E HIPERTENSION S.A.S.,900751487,CALLE 28 No. 8 - 86 EDIFICIO REAL BARRIO BAVARIA,contacto@inedisas.com
Magdalena,4700100577,INSTITUTO NEUROPSIQUIATRICO NUESTRA SEÑORA DEL CARMEN INSECAR,819006193,AVDA LIBERTADOR Nº 15 - 61,
Magdalena,4700112106,INTEGRAL SALUD INSA I.P.S S.A.S,900927297,calle 27 # 12 - 35 Bavaria,insaips2017@gmail.com
Magdalena,4700100882,INVERSALUD DE LAS AMERICAS S.A.S.,900029565,Carrera 5ta No. 28-19 - Centro Comercial 528 Locales 1-2,claudia.berdugo@dentisalud.com.co
Magdalena,4700101221,inversiones smp s.a.s,900141276,calle 22 # 15-21,gerencia@smp.com.co
Magdalena,4700100905,INVERSIONES AZALUD S.A.S,900267064,KARRERA 19 # 28 C -09,clinica.bahia@hotmail.com
Magdalena,4700100659,INVERSIONES DENTALES DEL NORTE SAS,900035517,AV LIBERTADOR Nº 13-09,habilitacion.cientifica@sonria.com.co
Magdalena,4700101197,INVERSIONES GLOBAL A&R SAS,900589581,CLLE 23 #19a14,multiopticasantamarta@hotmail.com
Magdalena,4700101074,INVERSIONES GRANDES IDEAS HOSPITALARIAS SAS,830102106,Calle 24 Cra 17 EPMSC Santa Marta,itala.franco@gihsas.com
Magdalena,4700101293,INVERSIONES JESUS MARIA S-A-S,900464696,Carrera 3 No. 24-36 Barrio El Prado,redulloa1@hotmail.com
Magdalena,4700101441,IPS CENTRO DE ALERGOLOGIA ALENJANDRO CARREÑO S.A.S,900583527,Cl. 21 No. 12 - 35,alcapecha@gmail.com
Magdalena,4700101056,IPS CENTRO DE REHABILITACION Y FISIOTERAPIA LQM S.A.S.,900443070,CALLE 22 · 21 A-06,clinicaderehabilitacionlqm@hotmail.com
Magdalena,4700100852,IPS DE LA COSTA S.A.,823004710,Carrera 19 No 23-65,magdalena@ipsdelacostaltda.com.co
Magdalena,4700101211,IPS ESPECIALIZADA SANTA MARTA,900293923,Calle 14 # 30 B 35,procedimientos@audifarma.com.co - liliana.guayara@ipsespecializada.com.co - hernando.cortes@ipsespecializada.com.co - monica.ortiz@ipsespecializada.com.co calidad@ipsespecializada.com.co
Magdalena,4700101210,IPS PREVIMEDISALUD SAS,900665930,CALLE 22 CARRERA 14 EDIFICO ALCAZARES OFIC 204,previmedisalud@gmail.com
Magdalena,4700101066,jv inversiones sas,900509068,mz 77 -08,serviipssalud@hotmail.com
Magdalena,4700101442,LABORATORIO BIOIMAGEN SOCIEDAD LIMITADA BIOIMAGEN LTDA,830016595,Av El Libertador Nro. 24 - 45,garantiadecalidad@bioimagen.com.co
Magdalena,4700100860,laboratorio clinico bioluz,900109371,calle 22 #14-70,laboratorioclinicobioluz@hotmail.com
Magdalena,4700101247,laboratorio clínico CEIMLAB,900478253,cra 17 nº 11B55 urb riascos,ceimlabsas@hotmail.com
Magdalena,4700101328,LABORATORIO CLINICO CONTINENTAL S.A.S,800132674,AV Libertador No 21-96,lcc@labcontinental.com
Magdalena,4700100197,Laboratorio Clínico Martínez,900227844,Calle 22 No 14-70 Consultorio 7,labpat50@hotmail.com
Magdalena,4700100962,LABORATORIO CLÍNICO YOLANDA LASTRA DE TROUT S.A.S.,900332019,CALLE 16 N° 8-05,yolab2009@hotmail.com
Magdalena,4700101104,LABORATORIO MEDICO ECHAVARRIA S.A.S,890906793,Calle 11 D 17A 156,fresenius.stam@labechavarria.com
Magdalena,4700100872,LABORATORIO QUIMICO CLINICO SAS,802003411,Clle 26BIS No 5 - 36,laboquimico@metrotel.net.co
Magdalena,4700101352,LAFAM S.A.S,900407148,ferrocarril # 15-100 C.C. ocean Mall LC 119,harold.rivera@lafam.com.co
Magdalena,4700100204,LITOPRADO SAS,819005499,CALLE 26 CRA 5 ESQUINA INTERIOR CLINICA EL PRADO,litoprado2005@hotmail.com
Magdalena,4700101060,M V C INVERSIONES S.A.S,900477943,CARERA 12 No 26B-75 CONSULTORIO 103,miltonveracotes@hotmail.com
Magdalena,4700101309,MAGDA-SALUD IPS S.A.S.,900952083,CALLE 22 # 19-78,magsasaludips@gmail.com
Magdalena,4700101233,Medicina Diagnóstica S.A,830042511,CARRERA 5 25-27,santamarta@medicinadiagnostica.co
Magdalena,4700101077,MEDICINA EN CASA S.A.S,900491883,Calle 21 Numero 12 - 45,coordinacion-encasabq@hotmail.com
Magdalena,4700101003,Medicina Integral IPS S.A.,830509497,Calle 21 No. 12 - 45,calidad@medicinaintegralips.com
Magdalena,4700101356,MEDICINA LABORAL CONTINENTAL S.A.S,900813757,AVENIDA EL LIBERTADOR No 21-96,mmendez@laboralcontinental.com
Magdalena,4700101278,MEDILAB LC S.A.S.,900675502,CRA 6 No 26-61,LMEDILAB@HOTMAIL.COM
Magdalena,4700101262,MI SALUD CUIDADO INTEGRAL IPS,900805935,CALLE 22 #18-32,misaludcuidadointegralips@gmail.com
Magdalena,4700101249,MIA SALUD S.A.S,900810541,calle 21 #14-27,miaambulancias@gmail.com
Magdalena,4700100641,ODONTIG CLINICA DENTAL LTDA,900038029,CALLE 22 Nº 14 - 26 PISO 2,gerencia@odontig.com
Magdalena,4700100961,ODONTOK EU,900263116,CALLE 14 N°14 - 123 LOCAL 5,odontoKe.u@gmail.com
Magdalena,4700101046,ODONTOLOGIA INTEGRAL ESPECIALIZADA SOAT SAS - OIES SAS,900467864,CALLE 24 N° 15 - 31 BARRIO ALCAZARES,oiessas@hotmail.com
Magdalena,4700101196,ODONTOMEDICAL CENTER SAS,900562823,TRANSVERSAL 9 N° 17 A 25 LOCAL 1,ina84_42@hotmail.com
Magdalena,4700112114,ODONTOTECH DISEÑO DENTAL S.A.S.,900929811,CALLE 22 N° 14 - 05 LOCAL 203,sammysil80@gmail.com
Magdalena,4700101021,oftalmodiagnostico s.a.s,900349555,CALLE 16 No. 20-70,oftalmodiagnosticosas@hotmail.com
Magdalena,4700100859,OFTAMAR SAS,900119417,CARRERA 8 No. 28 -123 Bavaria,juanenriquevives@hotmail.com
Magdalena,4700100883,OLARYS RIVAS RIVAS E.U.,900256227,CALLE 18 No.22-56 barrio jardin,o.rivas.24@hotmail.com-olarisrivasips@gmail.com
Magdalena,4700100574,ONCOVIHDA MAGDALENA IPS LTDA,819006384,CARRERA 22 Nº 15- 100,oncovihdaipsmagdalena@hotmail.com
Magdalena,4700101103,optica colsanitas sas,800185773,carrera 12 # 26 B - 75 local 102,opticastamarta@colsanitas.com
Magdalena,4700101231,OPTICAS GMO COLOMBIA S.A.S,900108281,CR 9 A # 99 07 OF 802,servicio.cliente@co.luxottica.com
Magdalena,4700101018,OPTIKUS S.A.,830090640,AV EL LIBERTADOR # 24 - 45,oramirez@saludcoop.coop
Magdalena,4700100436,ORGANIZACION CLINICA GENERAL DEL NORTE,890102768,AV LIBERTADOR # 13-12,cgeneral@clinicageneraldelnorte.com.co
Magdalena,4700100863,PASTEUR LABORATORIO CLINICO DE COLOMBIA S.A.,890111339,AVENIDA LIBERTADOR Nº 1 8 -122 LOCAL 2,info@pasteurlab.com
Magdalena,4700100083,Patologos Asociados del Magdalena Ltda,819001450,CARRERA 12 N° 18 - 45 AVDA LOS ESTUDIANTES,patologos.asociados@gmail.com
Magdalena,4700100877,PERFECT BODY MEDICAL CENTER LTDA,900223667,CARRERA 20 N° 15 - 110,calidad@perfectbody.com.co
Magdalena,4700100849,PH MEDICAL S.A.S,900135550,Carrera 21 No.21-70 Consultorio 204 del Centro Comercial Plaza Jardín.,phmedicalsantamarta@gmail.com
Magdalena,4700101342,PLUS SALUD IPS SEGURA SAS,901002283,AVDA LIBERTADOR 12-41,plussaludsas@hotmail.com
Magdalena,4700100831,prevenir 1a s.a,819001920,CRA 20 N° 12-32 SAN FRANCISCO,prevenir1asantamarta@hotmail.com
Magdalena,4700101136,prever magdalena ips s.a.s,900635194,CARRERA 16B # 11A-56,prevermagips@hotmail.com
Nariño,5223301542,E.S.E. SAN PEDRO DE CUMBITARA,900179095,BR BELEN,esesanpedro@gmail.com
Magdalena,4700100873,PREVICARE LTDA,900237812,Carrera 21 No. 18-27,respire-institutorespiratorio@hotmail.com
Magdalena,4700101159,PROMOCIÓN Y PREVENCIÓN EFECTIVA IPS S.A.S,900335943,CALLE 27B No 13A -97,pyp-e@hotmail.com
Magdalena,4700101111,PROMOTORES DE LA SALUD DE LA COSTA S.A.S,802011610,CALLE 22 No 14-70 Consultorio No 27 Centro,info@promocosta.org
Magdalena,4700101412,PSIQUEM SANTA MARTA,900491337,"Calle 23 # 2A - 06 Oficina 604, Barrio Bella Vista",psiquemsas@gmail.com
Magdalena,4700100775,QUIMIO SALUD LTDA,802020334,calle 14 Nº 26-26,quimiosalud@gmail.com
Magdalena,4700100171,RADIOIMAGENES RADIOLOGOS ASOCIADOS S.A.S.,800222844,Calle 22 No. 13-84,rrasltda@yahoo.es
Magdalena,4700101007,RAODI SAS,900300160,Cr 12 # 18 - 45 local 3 Av de los estudiantes,raodi_rx@hotmail.com
Magdalena,4700101380,RED MED RED MEDICA ESPECIALIZADA DE COLOMBIA S.A.S,900963126,CARRERA 16 No 25-26,redmedicadecolombia@gmail.com
Magdalena,4700100913,RTS S.A.S,805011262,Calle 14 No. 24 -90,lia_santander@baxter.com
Magdalena,4700100559,SALUD FAMILIAR S.A. IPS,802021430,CALLE 29 Nª 13-60,saludfamiliar@metrotel.net.co
Magdalena,4700101420,SALUD INTEGRAL DEL CARIBE IPS,900746492,CALLE 22 #19B-50,magda-alarcon@hotmail.com
Magdalena,4700100322,SALUD TOTAL EPS-S S.A.,800130907,Cra 5 N° 26-35,anad@saludtotal.com.co
Magdalena,4700101325,SALUD Y ESPERANZA DOMICILIARIA S.A.S.,900976082,CARRERA 18 CALLE 23 N° 18 - 32 URBANIZACION LAS VILLAS,ipssaludesperanza@outlook.com
Magdalena,4700101093,SERSANAR IPS,900495324,CARRERA 16 N° 14 - 120,carloseduardomejia1944@hotmail.com
Magdalena,4700101177,Servicio de Diagnostico Medico Caribe Santamarta,900470105,CALLE 22 #13-72,claudia_santa@sdmdiagnostico.com
Magdalena,4700100941,SERVICIOS DE REHABILITACION PARA SU SALUD IPS LTDA,900078907,CALLE 26 No 16-74,sersaludips@hotmail.com
Magdalena,4700100628,SERVICIOS INTEGRALES DE SALUD DEL MAGDALENA SAS,900018045,Carrera 12N 26B-97 BRR BAVARIA,serviciosintegrales_saludmagdale@yahoo.com
Magdalena,4700101127,SERVICIOS MEDICO QUIRURGICOS S.A.S,900264050,calle 20 numero 12-12 consultorio 5a,info@semequi.net
Magdalena,4700101165,SERVICIOS MEDICOS DEL CARIBE S.A.S,900705623,Manzana F C 16 villa lucy,maorodriguez1977@hotmail.com
Magdalena,4700100625,SERVICIOS MEDICOS DOMICILIARIOS SERVIMED IPS LTDA,900016792,CALLE 22 # 14-05 LOCAL 101,informacion@servimedips.com.co
Magdalena,4700100606,SERVICIOS MEDICOS OLIMPUS I.P.S. SOCIEDAD POR ACCIONES SIMPLIFICADA,800033723,CARRERA 5 Nº 26 B 23,olimpuslab@yahoo.com
Magdalena,4700101220,Sindy Claro Medicina Estética Especializada S.A.S.,900690362,Calle 26 # 32-80 Local 2 Centro Comercial Marinelo,info@sindyclaro.com
Magdalena,4700101319,SINERGIA GLOBAL EN SALUD SAS,900363673,CALLE 14 No 14 - 13,eduarr_arevalo@coomeva.com.co
Magdalena,4700101429,SISTEMAS DE CUIDADOS EN SALUD S.A.S.,901105630,Calle 30 # 5-70 Local 2 Manzanares,sistemasdecuidadosensaludips@gmail.com
Magdalena,4700101438,SOCIEDAD DE CIRUGIA OCULAR CARIBE S.A.S,900897204,CARRERA 8 No. 28 - 123 BAVARIA,scocaribe@hotmail.com
Magdalena,4700101238,sociedad medica control salud ips,900807956,calle 22 # 2-21 local 9-10,campoamaya@hotmail.com
Magdalena,4700100508,SOCIEDAD MEDICA DE SANTA MARTA S.A. - CLINICA EL PRADO,891701664,CL 26 KR 5 ESQ,gerencia@ipsclinicaelprado.com
Magdalena,4700101207,SOLAB SAS,900724151,CARRERA 3N° 24 57,florezherrerasolab@hotmail.com
Magdalena,4700101413,soluciones medicas y hospitalarias del magdalena s.a.s.,901083309,CL l6 A 67 BARRIO GAIRA,dianabermudez@hotmail.com
Magdalena,4700100969,SUBSANAR SALUD IPS SAS.,900194140,CALLE 14 16D 49,subsanarsaludips@hotmail.com
Magdalena,4700100626,SURGIFAST S.A.,819006339,Kra 3A Nº 24-04,surgifast@hotmail.com-www.surgifast.com.co/web
Magdalena,4700100884,T Y C INVERSIONES S.A.S - GRUPSALUD 33-6 IPS,800244287,AV LIBERTADOR No 30-360,cuidadoencasa@hotmail.com
Magdalena,4700112108,TUSALUD IPS SAS,900929370,CALLE 28 N° 5-76 LC 2,lindacabarcas@yahoo.es
Magdalena,4700100783,UN IVER PLUS SA,900033752,CALLE 27 Transversal 20-50 C.C.MARINELO Local 05,directornorte@univerplus.com
Magdalena,4700100610,"UNIDAD DE DIAGNOSTICOS Y TRATAMIENTOS UROLOGICOS S.A. "" UROMED S.A.""",830510985,CARRERA 4ta No. 26ª - 71 FUNDACION CARDIOVASCULAR,uromedurologia@hotmail.com
Magdalena,4700101235,UNIDAD CARDIOLOGICA MORALES DAZA S.A.S,900805931,Calle 23 No. 15 - 65,unidadcardiologicamoralesdaza@gmail.com
Magdalena,4700100482,UNIDAD DE ATENCION DE PACIENTES EN ESTADO CRITICO CUIDADO CRITICO S.A.S,819003210,CALLE 23 No. 18 A - 103,admin.cuidadocritico@clinicamarcaribe.com
Magdalena,4700101409,"UNIDAD DE SERVICIOS DE SALUD ESTRATEGICOS RELACIONADOS, USSER S.A.S. SANTA MARTA",900506751,CALLE 18 N 11 50,felixivanjf@hotmail.com
Magdalena,4700100623,UNIDAD GASTROQUIRURGICA,900012306,CALLE 29A #13-29,unidadgastroquirurgica@hotmail.com
Magdalena,4700101232,UNIDAD HEMATO-ONCOLOGCA Y RADIOTERAPIA DEL CARIBE S.A.S,900095504,KRA 15 Nro. 24-37,unidadhematooncologica@gmail.com
Magdalena,4700100957,unidad otoacusticadel caribe sas,900322910,Calle 22 # 14-94 piso 2 consultorio 02,unidadotoacusticadelcaribe@hotmail.com
Magdalena,4700100008,UNIDAD RENAL DEL MAGDALENA,819000095,CALLE 22 # 14-60,unidadrenalmag@hotmail.com
Magdalena,4700101263,UNION VISUAL S.A.S.,900141135,CALLE 18 No 20 - 54 LOCAL 2 BARRIO EL JARDIN,unionvisual.calidad@gmail.com
Magdalena,4700101041,UROLOGIA LTDA,900141116,CARRERA 11 # 22-43 EL PROGRESO,urologialtda@hotmail.com
Magdalena,4700100820,VASCUMAG LTDA. LABORATORIO VASCULAR DEL MAGDALENA,900166169,Cra. 21 N 17 48 Barrio Jardin,vascumag@hotmail.com
Magdalena,4700100965,VIHONCO IPS SANTA MARTA SAS,900347377,CARRERA 17 # 11B-55,rolandoco3@hotmail.com
Magdalena,4700101212,VISION DEL LITORAL SAS,802009914,Calle 18 No. 20 -54,gerencia@visiondellitoral.com
Magdalena,4700101102,Viva 1A IPS SA,900219120,Calle 16 No. 10-98,mcorrea@viva1a.com.co;lalvarez@viva1a.com.co
Magdalena,4774515591,CENTRO DE DIAGNOSTICO Y MEDICINA AVANZADA Y TRATAMIENTO IPS,900395234,CALLE 1 N° 5-3,Cedimat17@hotmail.com
Magdalena,4774501930,CENTRO DE REHABILITACIÓN INTEGRAL HUELLAS DEL FUTURO IPS S.A.S.,900945895,CARRERA 9 Nº 6 - 46,cerihufips@hotmail.com
Magdalena,4774515612,IPS CENTRO DE HABILITACION Y REHABILITACION REALIZANDO SUEÑOS,900677265,cra 8 # 3-21,jhonjairo8513@gmail.com
Magdalena,4774500219,IPS SAN JOSE E. U.,819004595,CALLE 4 N 16 - 84,ipssanjose_eu@hotmail.com
Magdalena,4779800040,E.S.E. HOSPITAL LOCAL DE TENERIFE,819001302,CARRERA 8 Nº 9 - 54,esehospitaltenerife@hotmail.com
Magdalena,4796000073,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE ZAPAYAN,819004503,VIA PIEDRAS DE MOLER,esezapayan@gmail.com
Magdalena,4798001914,CENTRO DE NEURODESARROLLO Y REHABILITACION SONRISAS,900848496,CALLE 13 N 12A-84 ESTACION SEVILLA ZONA BANANERA,centrodeneurodesarrollosevilla@gmail.com
Magdalena,4798015910,CENTRO INTEGRADO DE ORTOPEDIA Y TRAUMATOLOGIA S.A.S,900625692,CL. 5 N° 4-2,ciot.ips.sas@gmail.com
Magdalena,4798001871,COMPAÑIA SERVICIOS INTEGRALES COSERVIN S.A.S.,900932877,Calle 6 # 11-67 Orihueca,coservinsas@gmail.com
Magdalena,4798000238,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE ZONA BANANERA,819003632,Carrera 11 N 4-40 sevilla,hospitalzonabananera@hotmail.com
Magdalena,4798015171,FUNDACION PASO A PASO,900439087,Cra 6 5-97 Guacamayal,edgaran1966@hotmail.com
Magdalena,4798001923,MEDICALROOMSERVICES MRS SAS,900852118,CALLE 5 Nª 7 - 39,subgerenciatecnicocientifica@medicalroomservices.net
Meta,5000601257,CENTRO DE ATENCIÓN E INVESTIGACIÓN MÉDICA S.A.S. - CAIMED S.A.S,900187738,DG. 15 No. 24 -75,gerencia@caimed.com
Meta,5000600898,Centro de Especialistas Santa Barbara IPS E.U.,900051899,CARRERA 14 No12-34,santabarbara.ips@gmail.com
Meta,5000600169,HOSPITAL MUNICIPAL DE ACACIAS ESE,892000264,Dg 15 N° 26-21 Barrio San Jose,hospitaldeacacias@hospitaldeacacias.gov.co
Meta,5000601394,INVERSIONES SERVICIOS EN TECNOLOGIA S.A,830120285,CALLE 15 No 21-04,acacias@a-prueba.com
Meta,5000601358,IPS CONSULTORIO MEDICO SALUD OCUPACIONAL SAS,900454855,CALLE 13 No. 13-44 JUAN MELLAO,contaconsultoriomedicoso@gmail.com
Meta,5000601576,IPS CRC DE LOS LLANOS SAS,900657178,CALLE 15A No. 31-31,crcdelosllanos.acacias@gmail.com
